12817;1198;CLS;;Splendida Giornata;0;VASCO ROSSI;N;;;;;;;;I;;03:50;00:16;MF;3;;78;38;39;1982;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Splendida Giornata.wav;;;1
12818;1180;CLS;;Cosa Succede In Città;0;VASCO ROSSI;;;;;;;;;I;;03:41;00:18;MM;2;;76;29;29;1985;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Cosa Succede In Città.wav;;;1
12819;1195;CLS;;Ridere Di Te;1;VASCO ROSSI;B;;;;;;;O;I;;05:11;00:13;SM;1;;157;72;50;1987;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Ridere Di Te.wav;;;1
12820;1205;CLS;;Vita Spericolata;1;VASCO ROSSI;B;;;;;;;;I;;04:32;00:19;SF;1;;142;141;78;1983;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Vita Spericolata.wav;;;1
12821;1208;CLS;;Vivere Una Favola;1;VASCO ROSSI;B;;;;;;;O;I;;04:30;00:27;SF;1;;175;175;69;1987;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Vivere Una Favola.wav;;;1
12822;1202;CLS;;Una Canzone Per Te;1;VASCO ROSSI;B;;;;;;;O;I;50;03:05;00:01;SS;1;;193;193;66;1983;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Una Canzone Per Te.wav;;;1
12824;1189;CLS;;Liberi Liberi;1;VASCO ROSSI;B;;;;;;;O;I;;05:13;00:29;SM;1;;172;88;52;1989;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Liberi... Liberi.wav;;;1
12825;1178;CLS;;Ciao;1;VASCO ROSSI;B;;;;;;;O;I;;04:16;00:16;SM;1;;149;63;58;1985;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - Ciao.wav;;;1
12826;1177;CLS;;C'è Chi Dice No;0;VASCO ROSSI;B;;;;;;;;I;;04:06;00:20;MF;1;;128;128;78;1987;ITA 80;3;ita V;;L:\AudioToscana\ita V\Vasco Rossi - C'e' Chi Dice No.wav;;;1
12829;1224;CLS;;Donne;1;ZUCCHERO;B;;;;;;;O;I;;03:06;00:15;MS;2;;224;224;74;1985;ITA 80;3;ita V;;L:\AudioToscana\ita V\Zucchero - Donne - Zucchero.wav;;;1
12830;1221;CLS;;Diamante;1;ZUCCHERO;B;;;;;;;O;I;;05:21;00:53;SS;1;;206;91;69;1989;ITA 80;3;ita V;;L:\AudioToscana\ita V\Zucchero - Diamante - Zucchero.wav;;;1
12832;1218;CLS;;Con Le Mani;0;ZUCCHERO;N;;;;;;;;I;;03:27;00:36;FF;3;;155;51;49;1987;ITA 80;3;ita V;;L:\AudioToscana\ita V\Zucchero - Con Le Mani (CUT).wav;;;1
12835;1240;CLS;;Senza Una Donna;1;ZUCCHERO;B;;;;;;;O;I;;04:19;00:17;SS;1;;214;214;73;1987;ITA 80;3;ita V;;L:\AudioToscana\ita V\Zucchero - Senza Una Donna - Zucchero.wav;;;1
12851;4314;CLS;;Alta Marea;1;ANTONELLO VENDITTI;B;;;;;;;O;I;;04:33;00:51;SF;1;;255;30;45;1991;ITA 90;4;ita V;;L:\AudioToscana\ita V\Antonello Venditti - Alta Marea.wav;;;1
12852;4313;CLS;;Amici Mai;1;ANTONELLO VENDITTI;B;;;;;;;O;I;;04:42;00:28;SS;1;;263;22;31;1991;ITA 90;4;ita V;;L:\AudioToscana\ita V\Antonello Venditti - Amici Mai.wav;;;1
12864;146;CLS;;Mille Giorni Di Te E Di Me;1;CLAUDIO BAGLIONI;B;;;;;;;O;I;;04:49;00:25;MS;1;;275;30;84;1990;ITA 90;4;ita V;;L:\AudioToscana\ita V\Claudio Baglioni - Mille giorni di te e di me.wav;;;1
12869;969;CLS;;Più Bella Cosa;1;EROS RAMAZZOTTI;B;;;;;;;O;I;;04:19;00:19;MF;3;;264;;;1990;ITA 90;4;ita V;;L:\AudioToscana\ita V\Eros Ramazzotti - Più bella cosa.wav;;;1
12871;4968;CLS;;Cose Della Vita;1;EROS RAMAZZOTTI;B;;;;;;cose della vita;O;I;;04:43;00:35;MM;2;;147;;;1993;ITA 90;4;ita V;;L:\AudioToscana\ita V\Eros Ramazotti - Cose Della Vita.wav;;;1
12874;959;CLS;;Cose Della Vita;0;"EROS RAMAZZOTTI - TINA TURNER; EROS RAMAZZOTTI; TINA TURNER";B;;;;;;cose della vita;;I;;04:37;00:32;MM;2;;126;;;1997;ITA 90;4;ita V;;L:\AudioToscana\ita V\Eros Ramazzotti - Cose della vita - Can't Stop Thinking Of You (Duetto Con Tina Turner).wav;;;1
12974;1890;CLS;;I'm Not In Love;1;10CC;B;3;;;;;;N;S;;04:42;00:33;SS;1;;287;287;70;1975;STRA 70;2;stra V;;L:\AudioToscana\stra V\10cc - I` M Not In Love .wav;;;1
12976;1908;CLS;;Take On Me;0;A HA;N;1;;;;;;N;S;;03:30;00:34;FF;3;;213;64;74;1985;STRA 80;3;stra V;;L:\AudioToscana\stra V\a-Ha - Take On Me.wav;;;1
12977;1897;CLS;;Mamma Mia;0;ABBA;B;1;;;;;;N;S;;03:13;00:14;MF;3;;243;243;80;1975;STRA 70;2;stra V;;L:\AudioToscana\stra V\Abba - Mamma mia.wav;;;1
12978;1894;CLS;;Dancing Queen;1;ABBA;B;1;;;;;;N;S;;03:30;00:20;FF;3;;245;245;75;1976;STRA 70;2;stra V;;L:\AudioToscana\stra V\Abba - Dancing Queen.wav;;;1
12991;1913;CLS;;Forever Young;1;ALPHAVILLE;B;2;;;;;;N;S;;03:20;00:15;SM;1;;290;290;60;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Alphaville - Forever young.wav;;;1
13018;5004;CLS;;Woman In Love;1;BARBRA STREISAND;B;3;;;;;;N;S;;03:26;00:23;SM;1;;306;306;53;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Barbra Streisand - Woman In Love.wav;;;1
13019;1423;CLS;;You're The First The Last My Everything;0;BARRY WHITE;B;2;;;;;;N;S;;03:12;00:08;FF;3;;242;242;73;1974;STRA 70;2;stra V;;L:\AudioToscana\stra V\Barry White - You're the first the last my everything.wav;;;1
13020;1420;CLS;;Can't Get Enough Of Your Love Babe;0;BARRY WHITE;B;2;;;;;;N;S;;03:15;00:00;MM;2;;266;266;75;1974;STRA 70;2;stra V;;L:\AudioToscana\stra V\Barry White - Can't get enough of your love babe.wav;;;1
13023;2176;CLS;;More Than A Woman;0;BEE GEES;B;1;;;;;;N;S;;02:59;00:09;SM;2;;220;220;90;1977;STRA 70;2;stra V;;L:\AudioToscana\stra V\Bee Gees - More Than A Woman.wav;;;1
13024;2186;CLS;;How Deep Is Your Love;1;BEE GEES;B;2;;;;;;N;S;;03:36;00:18;SS;1;;249;249;79;1977;STRA 70;2;stra V;;L:\AudioToscana\stra V\Bee Gees - How Deep Is Your Love.wav;;;1
13025;1059;CLS;;Tragedy;0;BEE GEES;N;1;;;;;;N;S;;04:11;00:29;FF;2;;195;99;59;1979;STRA 70;2;stra V;;L:\AudioToscana\stra V\Bee Gees - Tragedy.wav;;;1
13026;2175;CLS;;Night Fever;0;BEE GEES;B;1;;;;;;N;S;;03:10;00:19;FF;3;;246;246;76;1977;STRA 70;2;stra V;;L:\AudioToscana\stra V\Bee Gees - Night Fever.wav;;;1
13027;1612;CLS;;Stayin' Alive;0;BEE GEES;B;1;;;;;;N;S;;03:28;00:13;FF;3;;229;229;75;1977;STRA 70;2;stra V;;L:\AudioToscana\stra V\Bee Gees - Stayin' Alive.wav;;;1
13028;1425;CLS;;Heaven Is A Place On Earth;0;BELINDA CARLISLE;N;2;;;;;;N;S;;03:49;00:00;MF;2;;220;52;32;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Belinda Carlisle - Heaven is a place on heart.wav;;;1
13030;428;CLS;;Take My Breath Away;1;BERLIN;B;2;;;;;;N;S;;03:59;00:11;SM;1;;329;329;54;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Berlin - Take my breath away.wav;;;1
13034;1428;CLS;;Eyes Without A Face;1;BILLY IDOL;B;3;;;;;;N;S;;04:44;00:23;SM;2;;289;289;59;1983;STRA 80;3;stra V;;L:\AudioToscana\stra V\Billy Idol - Eyes without a face.wav;;;1
13035;5461;CLS;;Uptown Girl;0;BILLY JOEL;N;2;;;;;;N;S;;02:57;00:00;FF;3;;199;54;49;1983;STRA 80;3;stra V;;L:\AudioToscana\stra V\Billy Joel - Uptown Girl.wav;;;1
13038;1429;CLS;;Wonderful Life;0;BLACK;B;2;;;;;;N;S;;04:43;00:30;SS;1;;226;56;32;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Black - Wonderful life.wav;;;1
13041;1434;CLS;;Heart Of Glass;1;BLONDIE;B;2;;;;;;N;S;;03:48;00:08;FF;2;;268;268;74;1978;STRA 70;2;stra V;;L:\AudioToscana\stra V\Blondie - Heart of glass.wav;;;1
13042;1433;CLS;;Call Me;0;BLONDIE;B;2;;;;;;N;S;;03:17;00:15;FF;3;;249;249;61;1981;STRA 80;3;stra V;;L:\AudioToscana\stra V\Blondie - Call me.wav;;;1
13045;5371;CLS;;Could You Be Loved;0;BOB MARLEY;N;2;;;;;;N;S;;03:12;00:15;MF;3;;188;38;49;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bob Marley And The Wailers - Could You Be Loved.wav;;;1
13048;2989;CLS;;Don't Worry Be Happy;0;BOBBY MCFERRIN;N;1;;;;;;N;S;;03:24;00:29;MF;3;;254;110;65;1988;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bobby McFerrin - Don't Worry Be Happy.wav;;;1
13053;5133;CLS;;Never Say Goodbye;0;BON JOVI;B;3;;;;;;NO;S;;04:16;00:16;SM;2;;253;98;59;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bon Jovi - Never Say Goodbye.wav;;;1
13055;2438;CLS;;Total Eclipse Of The Hearth;1;BONNIE TYLER;B;3;;;;;;N;S;;04:14;00:08;SS;1;;286;286;62;1981;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bonnie Tyler - Total eclipse of the hearth.wav;;;1
13058;1442;CLS;;Smalltown Boy;0;"BRONSKI BEAT; Jimmy Somerville";B;2;;;;;;N;S;;04:17;00:58;SF;2;;276;276;64;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bronski Beat - Smalltown boy.wav;;;1
13059;3011;CLS;;Dancing In The Dark;0;BRUCE SPRINGSTEEN;B;3;;;;;;N;S;;03:23;00:14;FF;2;;270;270;63;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bruce Springsteen - Dancing In The Dark.wav;;;1
13060;3006;CLS;;Born In The U.s.a;0;BRUCE SPRINGSTEEN;B;3;;;;;;N;S;;04:00;00:17;MF;2;;271;271;68;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bruce Springsteen - Born In The U.S.A.wav;;;1
13061;3016;CLS;;Hungry Heart;0;BRUCE SPRINGSTEEN;N;R3;;;;;;N;S;;02:39;00:19;MF;2;;170;40;37;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bruce Springsteen - Hungry Heart.wav;;;1
13063;5374;CLS;;Heaven;1;BRYAN ADAMS;B;3;;;;;;N;S;;03:43;00:16;SM;1;;276;276;66;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bryan Adams - Heaven.wav;;;1
13067;6231;CLS;;Slave To Love;1;BRYAN FERRY;B;3;;;;;;N;S;;03:41;00:40;SM;2;;286;286;58;1985;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bryan Ferry - Slave to Love.wav;;;1
13068;5005;CLS;;Coming Around Again;1;CARLY SIMON;B;3;;;;;;N;S;;03:27;00:16;SM;1;;295;295;64;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Carly Simon - Coming Around Again.wav;;;1
13069;5090;CLS;;You're So Vain;1;CARLY SIMON;B;3;;;;;;N;S;;03:39;00:18;SF;1;;263;263;81;1972;STRA 70;2;stra V;;L:\AudioToscana\stra V\Carly Simon - You're So Vain.wav;;;1
13071;1453;CLS;;Father & Son;1;CAT STEVENS;B;3;;;;;;N;S;;03:32;00:15;SS;1;;274;274;80;1970;STRA 70;2;stra V;;L:\AudioToscana\stra V\Cat Stevens - Father & Son.wav;;;1
13072;3041;CLS;;Wild World;1;CAT STEVENS;B;3;;;;;;NO;S;;03:13;00:14;MS;2;;256;245;70;1970;STRA 70;2;stra V;;L:\AudioToscana\stra V\Cat Stevens - Wild World.wav;;;1
13080;4934;CLS;;Hard To Say Im Sorry;1;CHICAGO;B;3;;;;;;N;S;;03:29;00:21;SS;1;;304;304;57;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\Chicago - Hard to Say I'm Sorry.wav;;;1
13082;4628;CLS;;Josephine (remix);0;CHRIS REA;N;2;;;;;;N;S;;03:06;00:33;FF;2;;224;47;40;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Chris Rea - Josephine (remix).wav;;;1
13085;1460;CLS;;Arthur's Theme;1;CHRISTOPHER CROSS;B;2;;;;;;N;S;;03:31;00:14;SF;1;;280;280;55;1981;STRA 80;3;stra V;;L:\AudioToscana\stra V\Christopher Cross - Arthur's Theme.wav;;;1
13090;5153;CLS;;We Don't Talk Anymore;0;CLIFF RICHARD;B;2;;;;;;N;S;;03:53;00:18;MF;2;;297;297;57;1981;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cliff Richard - We Don't Talk Anymore.wav;;;1
13092;4036;CLS;;Just Around The Corner;0;COCK ROBIN;N;2;;;;;;N;S;;03:23;00:17;FF;2;;174;48;29;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cock Robin - Just Around The Corner - Cock Robin.wav;;;1
13093;1462;CLS;;The Promise You Made;0;COCK ROBIN;N;2;;;;;;N;S;;03:47;00:20;MF;2;;193;57;33;1985;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cock Robin - The promise you made.wav;;;1
13101;1468;CLS;;Do You Really Want To Hurt Me;1;"CULTURE CLUB; BOY GEORGE";B;1;;;;;;N;S;;04:13;00:00;MS;3;;265;265;66;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\Culture club - Do you really want to hurt me.wav;;;1
13104;1471;CLS;;(I Just) Died In Your Arms;0;CUTTING CREW;N;2;;;;;;N;S;;03:54;00:15;SF;3;;263;92;60;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cutting Crew - (I Just) Died in your arms tonight.wav;;;1
13105;1472;CLS;;Girls Just Want To Have Fun;0;CYNDI LAUPER;N;1;;;;;;N;S;;03:23;00:17;FF;3;;204;43;35;1983;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cyndi Lauper - Girls just want to have fun.wav;;;1
13106;1473;CLS;;Time After Time;1;CYNDI LAUPER;B;2;;;;;;N;S;;03:45;00:15;SS;2;;282;282;65;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cyndi Lauper - Time after time.wav;;;1
13107;1474;CLS;;True Colors;1;CYNDI LAUPER;B;2;;;;;;N;S;;03:31;00:15;SS;1;;283;283;68;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Cyndi Lauper - True colors.wav;;;1
13113;1491;CLS;;Enjoy The Silence;0;DEPECHE MODE;N;3;;;;;;N;S;;03:09;00:26;FF;2;;215;50;38;1990;STRA 80;3;stra V;;L:\AudioToscana\stra V\Depeche Mode - Enjoy The Silence.wav;;;1
13116;1504;CLS;;Upside Down;0;DIANA ROSS;N;2;;;;;;N;S;;03:19;00:10;FF;2;;208;46;42;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Diana Ross - Upside down.wav;;;1
13120;2427;CLS;;Heartbreacker;1;DIONNE WARWICK;B;2;;;;;;N;S;;03:46;00:22;MM;1;;297;297;64;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\Dionne Warwick - Heartbreacker.wav;;;1
13121;1507;CLS;;Tunnel Of Love;0;DIRE STRAITS;N;R3;;;;;;N;S;;05:39;00:41;FS;2;;190;42;36;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Dire Straits - Tunnel of love.wav;;;1
13123;2443;CLS;;Walk Of Life;0;DIRE STRAITS;N;2;;;;;;N;S;;03:31;00:57;MF;3;;185;32;34;1985;STRA 80;3;stra V;;L:\AudioToscana\stra V\Dire Straits - Walk Of Life - Dire Straits.wav;;;1
13124;2436;CLS;;Romeo And Juliet;0;DIRE STRAITS;B;3;;;;;;N;S;;05:07;00:23;SS;2;;266;266;70;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Dire Straits - Romeo And Juliet - Dire Straits.wav;;;1
13125;2437;CLS;;Sultans Of Swing;0;DIRE STRAITS;N;R3;;;;;;N;S;;05:37;00:13;FF;2;;167;43;44;1978;STRA 70;2;stra V;;L:\AudioToscana\stra V\Dire Straits - Sultans Of Swing - Dire Straits.wav;;;1
13126;5685;CLS;;(I've Had) The Time of My Life;1;DIRTY DANCING;B;1;;;;;;N;S;;04:25;00:05;SF;2;;301;301;56;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Bill Medley & Jennifer Warnes - (I've Had) The Time of My Life.wav;;;1
13129;6410;CLS;;Could It Be Magic;0;DONNA SUMMER;B;1;;;;;;N;S;;02:49;00:46;MF;2;;223;210;81;1976;STRA 70;2;stra V;;L:\AudioToscana\stra V\Donna Summer - Could It Be Magic.wav;;;1
13141;1524;CLS;;Save A Prayer;1;DURAN DURAN;B;2;;;;;;N;S;;03:22;00:22;MF;2;;275;275;65;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\Duran Duran - Save a prayer.wav;;;1
13144;2449;CLS;;After The Love Has Gone;1;EARTH WIND & FIRE;B;2;;;;;;N;S;;03:41;00:15;SM;1;;293;293;59;2013;STRA 80;3;stra V;;L:\AudioToscana\stra V\Earth Wind & Fire - After the love has gone.wav;;;1
13145;1532;CLS;;September;0;EARTH WIND & FIRE;N;2;;;;;;N;S;;03:21;00:19;MF;2;;177;56;42;1978;STRA 70;2;stra V;;L:\AudioToscana\stra V\Earth Wind & Fire - September.wav;;;1
13147;1533;CLS;;Fantasy;0;EARTH WIND & FIRE;B;2;;;;;;N;S;;03:07;00:36;SF;2;;247;247;74;1977;STRA 70;2;stra V;;L:\AudioToscana\stra V\Earth, Wind & Fire - Fantasy.wav;;;1
13153;1538;CLS;;Last Train To London;1;ELECTRIC LIGHT ORCHESTRA;B;2;;;;;;N;S;;04:04;00:16;MF;2;;263;263;79;1979;STRA 70;2;stra V;;L:\AudioToscana\stra V\Electric Light Orchestra - Last train to London.wav;;;1
13156;2453;CLS;;Your Song;1;ELTON JOHN;B;2;;;;;;N;S;;03:54;00:08;SS;1;;219;219;83;1970;STRA 70;2;stra V;;L:\AudioToscana\stra V\Elton John - Your song.wav;;;1
13158;2660;CLS;;Nikita;0;ELTON JOHN;B;2;;;;;;N;S;;05:01;00:23;SS;1;;238;238;77;1985;STRA 80;3;stra V;;L:\AudioToscana\stra V\Elton John - Nikita - Elton John.wav;;;1
13161;2640;CLS;;Crocodile Rock;0;ELTON JOHN;N;2;;;;;;N;S;;03:28;00:15;FF;3;;137;47;47;1973;STRA 70;2;stra V;;L:\AudioToscana\stra V\Elton John - Crocodile Rock - Elton John.wav;;;1
13163;2655;CLS;;I Guess That's Why They Call It The Blues;1;ELTON JOHN;B;2;;;;;;N;S;;04:36;00:12;SS;1;;242;242;68;1983;STRA 80;3;stra V;;L:\AudioToscana\stra V\Elton John - I Guess That's Why They Call It The Blues - Elton John.wav;;;1
13164;2643;CLS;;Don't Go Breaking My Heart;0;"ELTON JOHN - KIKI DEE; ELTON JOHN; KIKI DEE";B;2;;;;;;N;S;;04:03;00:14;SF;2;;176;86;48;1975;STRA 70;2;stra V;;L:\AudioToscana\stra V\Elton John - Don't Go Breaking My Heart - Elton John & Kiki Dee.wav;;;1
13165;4457;CLS;;Hungry Eyes;1;ERIC CARMEN;B;2;;;;;;N;S;;03:47;00:27;SF;2;;307;307;54;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Eric Carmen - Hungry Eyes.wav;;;1
13166;4047;CLS;;The Final Countdown;0;EUROPE;B;2;;;;;;N;S;;04:09;00:35;FF;3;;276;276;68;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Europe - The Final Countdown (CUT).wav;;;1
13167;1816;CLS;;Carrie;1;EUROPE;B;2;;;;;;N;S;;04:09;00:25;SS;1;;297;297;68;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Europe - Carrie.wav;;;1
13170;1544;CLS;;There Must Be An Angel (playing With My Heart);0;"EURYTHMICS; ANNIE LENNOX; DAVE STEWART";B;2;;;;;;N;S;;04:17;00:00;MF;2;;250;132;55;1985;STRA 80;3;stra V;;L:\AudioToscana\stra V\Eurythmics - There Must Be An Angel (Playing With My Heart) - Eurythmics.wav;;;1
13171;2693;CLS;;Miracle Of Love;1;"EURYTHMICS; ANNIE LENNOX; DAVE STEWART";B;2;;;;;;N;S;;04:29;00:20;SS;1;;258;258;72;2002;STRA 80;3;stra V;;L:\AudioToscana\stra V\Eurythmics - Miracle Of Love.wav;;;1
13174;1546;CLS;;Words;1;F.R. DAVID;B;1;;;;;;N;S;;03:19;00:08;MF;3;;302;295;55;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\F.R. David - Words.wav;;;1
13177;6773;CLS;;Little Lies;0;FLEETWOOD MAC;B;2;;;;;;N;S;;03:12;00:17;SM;2;;292;292;62;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Fleetwood Mac - Little Lies.wav;;;1
13179;5732;CLS;;I Wanna Know What Love Is;1;FOREIGNER;B;3;;;;;;N;S;;04:07;00:14;SM;1;;275;275;58;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Foreigner - I Want to Know What Love Is.wav;;;1
13181;1555;CLS;;The Power Of Love;0;FRANKIE GOES TO HOLLYWOOD;B;3;;;;;;N;S;;05:07;00:16;SS;1;;235;235;76;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Frankie goes To Hollywood - The power of love.wav;;;1
13182;4853;CLS;;Grease;0;FRANKIE VALLI;N;1;;;;;;N;S;;03:12;00:16;FF;2;;243;128;61;1978;STRA 70;2;stra V;;L:\AudioToscana\stra V\Frankie Valli - Grease.wav;;;1
13183;3222;CLS;;The Great Pretender;1;"FREDDIE MERCURY; QUEEN";B;2;;;;;;N;S;;02:55;00:06;SS;1;;214;214;68;1992;STRA 80;3;stra V;;L:\AudioToscana\stra V\Queen - The Great Pretender - Freddie Mercury.wav;;;1
13187;1561;CLS;;I Like Chopin;0;GAZEBO;B;1;;;;;;N;S;;03:49;00:26;MF;2;;239;117;49;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\Gazebo - I like chopin.wav;;;1
13188;6438;CLS;;Invisible Touch;0;"GENESIS; PHIL COLLINS; PETER GABRIEL";B;2;;;;;;N;S;;03:11;00:16;FF;2;;194;194;59;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Genesis - Invisible Touch.wav;;;1
13190;5009;CLS;;Got My Mind Set On You;0;GEORGE HARRISON;N;2;;;;;;N;S;;03:10;00:05;FF;3;;182;39;38;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\George Harrison - Got My Mind Set On You.wav;;;1
13192;4996;CLS;;Careless Whisper;1;GEORGE MICHAEL;B;2;;;;;;N;S;;04:01;00:27;SM;1;;286;286;60;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\George Michael - Careless Whisper.wav;;;1
13200;1573;CLS;;I Will Survive;0;GLORIA GAYNOR;B;1;;;;;;N;S;;03:12;00:06;SF;3;;265;263;84;1978;STRA 70;2;stra V;;L:\AudioToscana\stra V\Gloria Gaynor - I Will Survive.wav;;;1
13217;1835;CLS;;Don't You Want Me;0;HUMAN LEAGUE;;1;;;;;;N;S;;03:44;00:21;FF;3;;209;75;59;1981;STRA 80;3;stra V;;L:\AudioToscana\stra V\The Human League - Don't you wnat me.wav;;;1
13218;1594;CLS;;Just An Illusion;0;IMAGINATION;B;1;;;;;;N;S;;04:25;00:55;SF;3;;214;63;87;1982;STRA 80;3;stra V;;L:\AudioToscana\stra V\Imagination - Just an illusion.wav;;;1
13219;1597;CLS;;State Of The Nation;0;INDUSTRY;N;2;;;;;;N;S;;03:15;00:23;MF;2;;207;65;42;1989;STRA 80;3;stra V;;L:\AudioToscana\stra V\Industry - State of the nation - Industry.wav;;;1
13223;1600;CLS;;Fame;0;IRENE CARA;B;1;;;;;;N;S;;03:00;00:37;FF;3;;284;284;56;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\Irene Cara - Fame.wav;;;1
13224;4487;CLS;;What A Feeling;0;IRENE CARA;B;1;;;;;;N;S;;03:35;00:11;SF;3;;294;294;60;1983;STRA 80;3;stra V;;L:\AudioToscana\stra V\Irene Cara - What A Feeling.wav;;;1
13239;1616;CLS;;Unchain My Heart;0;JOE COCKER;N;3;;;;;;N;S;;05:00;00:00;SF;2;;173;80;71;1987;STRA 80;3;stra V;;L:\AudioToscana\stra V\Joe Cocker - Unchain My Heart - Joe Cocker.wav;;;1
13240;5728;CLS;;You Can Leave Your Hat On;0;JOE COCKER;B;2;;;;;;N;S;;03:28;00:23;FF;2;;282;282;65;1986;STRA 80;3;stra V;;L:\AudioToscana\stra V\Joe Cocker - You Can Leave Your Hat On.wav;;;1
13241;6377;CLS;;When The Night Comes;0;JOE COCKER;N;3;;;;;;N;S;;03:45;00:37;SF;1;;241;75;65;1989;STRA 80;3;stra V;;L:\AudioToscana\stra V\Joe Cocker - When the night comes.wav;;;1
13243;2750;CLS;;Woman;1;JOHN LENNON;B;3;;;;;;N;S;;03:15;00:13;SS;1;;247;247;71;1980;STRA 80;3;stra V;;L:\AudioToscana\stra V\John Lennon - Woman.wav;;;1
13244;1620;CLS;;Love Is In The Air;0;JOHN PAUL YOUNG;N;2;;;;;;N;S;;03:13;00:08;MF;3;;258;125;57;1977;STRA 70;2;stra V;;L:\AudioToscana\stra V\John Paul Young - Love Is In The Air.wav;;;1
13246;3115;CLS;;Shattered Dreams;0;JOHNNY HATES JAZZ;N;2;;;;;;N;S;;03:02;00:17;FF;2;;180;13;41;1988;STRA 80;3;stra V;;L:\AudioToscana\stra V\Johnny Hates Jazz - Shattered Dreams.wav;;;1
13251;6198;CLS;;Please Don't Go;1;KC & THE SUNSHINE BAND;B;2;;;;;;N;S;;03:26;00:22;SM;1;;283;283;59;1979;STRA 80;3;stra V;;L:\AudioToscana\stra V\KC & The Sunshine Band - Please don't go.wav;;;1
13255;1639;CLS;;Bette Davis Eyes;1;KIM CARNES;B;2;;;;;;N;S;;03:23;00:15;SF;2;;312;312;60;1981;STRA 80;3;stra V;;L:\AudioToscana\stra V\Kim Carnes - Bette Davis Eyes.wav;;;1
13257;1643;CLS;;Love And Pride;0;KING;;1;;;;;;N;S;;03:18;00:00;FM;3;;126;57;32;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\King - Love And Pride - king.wav;;;1
13258;5128;CLS;;I Was Made For Lovin' You;0;KISS;B;R3;;;;;;N;S;;04:03;00:37;FF;3;;242;242;85;1979;STRA 70;2;stra V;;L:\AudioToscana\stra V\Kiss - I Was Made for Lovin' You.wav;;;1
13262;4064;CLS;;Cherish;1;KOOL & THE GANG;B;2;;;;;;N;S;;04:00;00:20;SM;1;;266;260;73;1984;STRA 80;3;stra V;;L:\AudioToscana\stra V\Kool & The Gang - Cherish - Kool & The Gang.wav;;;1
